entry_z,exit_z,sample_start,sample_end,n_sessions,total_gross_pnl_usd,total_net_pnl_usd,total_return_pct,annualized_return_pct,annualized_vol_pct,sharpe_gross,sharpe_net,max_drawdown_pct,calmar_net,n_round_trip_trades,hit_rate,avg_holding_sessions,annualized_turnover,pct_time_in_market,cost_transaction_bps,cost_financing_bps_per_day
2.25,1.5,2014-12-31,2026-06-30,2894,57720.60520000621,53271.531046141834,0.4132553879284989,0.035984919750512004,0.18836652193263867,0.20696028224181734,0.19103670536200948,-0.4407656808936764,0.0816418367182096,39,0.8461538461538461,8.025641025641026,6.791983413959917,0.10815480304077402,2.0,0.5
2.5,0.0,2014-12-31,2026-06-30,2894,75276.1246017037,68222.43518834068,0.529237443819,0.04608425564698963,0.18923960043488097,0.26866401317829497,0.24352331933213758,-0.4316572604981551,0.10676121975524282,28,0.8928571428571429,27.5,4.876295784381479,0.26606772633033865,2.0,0.5
2.5,0.25,2014-12-31,2026-06-30,2894,73804.22288394062,67834.05206636272,0.5262245509175577,0.04582190284423793,0.18871418385407424,0.2641425900464577,0.24281112266405117,-0.423335306101425,0.10824021097181925,29,0.9310344827586207,20.724137931034484,5.050449205252246,0.20767104353835522,2.0,0.5
2.5,0.5,2014-12-31,2026-06-30,2894,66911.95459427623,61661.498253396036,0.47834079254992906,0.04165234268230205,0.1884809073136412,0.23976645606299343,0.22098971867209116,-0.4312358546517534,0.09658831062630124,30,0.8666666666666667,16.466666666666665,5.224602626123013,0.17069799585349,2.0,0.5
2.5,0.75,2014-12-31,2026-06-30,2894,64372.15203520153,59718.04639262371,0.46326441053364764,0.040339540931057086,0.18829159436289866,0.2308973698145412,0.2142397331519206,-0.43416471322075556,0.09291298832603659,30,0.8666666666666667,14.133333333333333,5.224602626123013,0.1465100207325501,2.0,0.5
2.5,1.0,2014-12-31,2026-06-30,2894,61321.71843181254,57045.56613788631,0.4425325704172794,0.038534280492451424,0.18817167356857686,0.22009621035212762,0.2047825783853066,-0.43245754159135985,0.08910534974289672,31,0.9032258064516129,11.903225806451612,5.39875604699378,0.12750518313752593,2.0,0.5
2.5,1.25,2014-12-31,2026-06-30,2894,58459.881918768195,54449.14290593198,0.42239074477651695,0.03678039657349076,0.1880743004326796,0.2099332030566975,0.19556311781500504,-0.4414278133864432,0.08332142981958357,31,0.8709677419354839,10.548387096774194,5.39875604699378,0.11299239806496199,2.0,0.5
2.5,1.5,2014-12-31,2026-06-30,2894,53818.36951270116,50085.54863358653,0.38854004050036683,0.03383278859920264,0.1879536302758514,0.19338995162571054,0.18000603951915017,-0.44531120219603104,0.07597560634531055,31,0.8387096774193549,9.03225806451613,5.39875604699378,0.0967519004837595,2.0,0.5
2.75,0.0,2014-12-31,2026-06-30,2894,72110.55661590316,66004.80893905844,0.5120341463366399,0.044586249093584406,0.1889536312556642,0.2577565523236254,0.23596397061698632,-0.43997355797851534,0.10133847429022456,25,0.88,25.88,4.353835521769177,0.22356599861783,2.0,0.5
2.75,0.25,2014-12-31,2026-06-30,2894,68894.90251235795,63984.55390122155,0.49636196153210255,0.04322156679546988,0.18841116432998142,0.24697039700252002,0.22940024254492725,-0.43053384051542165,0.10039063768768182,25,0.92,18.88,4.353835521769177,0.1630960608154803,2.0,0.5
